,id,pagerank
0,0111249,0.46426279284331684
1,0201199,0.3098392969794111
2,9405144,0.9537527763667781
3,0207205,0.39433173821570633
4,9308151,3.8872034086787397
5,9312166,0.45395760331052887
6,9410123,2.745419664933935
7,0201051,0.3395957083710504
8,9408134,0.8416540767536977
9,9907215,0.5211701202037997
10,0007052,0.5046080486151826
11,0002206,0.3098392969794111
12,0104216,0.3098392969794111
13,9507096,1.1986764158478889
14,9605029,0.3098392969794111
15,9811236,0.669769280303827
16,9910077,0.48281752148112295
17,0101009,0.9584714343339985
18,9509161,5.996162729118152
19,0009128,0.3427597222834735
20,9411080,4.710739317457651
21,0202185,0.3098392969794111
22,9909168,0.36251197746591096
23,0207258,0.3098392969794111
24,9607001,0.3783633083251533
25,0003038,0.4320618242506475
26,0211063,0.39262363931229866
27,9304131,1.8723448018189686
28,9310193,0.40121398214333837
29,9809175,0.5324627355148198
30,0103205,0.3991682568258103
31,9508145,0.3756139175102849
32,0301094,0.3521477958217096
33,0109219,0.3302810826178732
34,0006228,0.3447951428336899
35,9307057,0.4395929526271499
36,9605199,6.939153909389554
37,9811217,0.6023307070747386
38,9206089,0.8974798621320267
39,0205314,0.6420733128255246
40,9703044,0.3240068570309532
41,9710008,0.3098392969794111
42,9906196,0.36181291127624915
43,0204084,1.086618818438183
44,0210208,0.31659220473409055
45,9911095,0.4240296475807824
46,0112071,0.3802879835179287
47,9302019,0.6498754511228759
48,9310088,0.996075246900416
49,0207090,0.3098392969794111
50,0010234,0.3098392969794111
51,0101133,0.6108786652973555
52,9702202,3.3285441620029284
53,9208079,0.7743772398634851
54,0006183,0.355044313890444
55,0012155,0.8411797347026856
56,9602079,0.3098392969794111
57,9808051,0.40540312214062374
58,9408055,0.3098392969794111
59,9509103,0.3404662659872905
60,9205025,1.385215394171251
61,9210028,0.45734940470549285
62,9810183,0.375680147587536
63,9508157,0.3098392969794111
64,0209239,0.3991143580729702
65,9701174,0.3098392969794111
66,9412141,0.41854485373299605
67,0111077,0.3203738330767111
68,0003163,0.3581965727230961
69,0303141,0.3098392969794111
70,9405014,1.962540751212785
71,9708033,0.32739685714157774
72,0001173,0.3796789548438839
73,0204161,0.38571301646990525
74,0204140,1.0051910309465046
75,0008220,0.3098392969794111
76,9910154,0.4073807514796141
77,9303021,0.35373319738482767
78,9805051,0.36847563369976755
79,9512104,0.37970728259235226
80,9803016,0.3098392969794111
81,9904158,0.4415209981956608
82,0205022,0.375680147587536
83,0212027,0.3098392969794111
84,9608056,0.849269255209774
85,9702067,0.7628210680225851
86,9701187,1.9988316736066107
87,0011090,0.3930218895431539
88,9611172,0.49413012652989385
89,9304107,0.7268313508308686
90,0303047,0.3098392969794111
91,9409100,0.3098392969794111
92,9805128,0.7296745223890585
93,0004061,0.6628751597252918
94,0005238,0.3098392969794111
95,0304042,0.3098392969794111
96,9308096,0.5732026994119105
97,9211069,0.3427597222834735
98,9310173,2.2413962343141427
99,9405091,0.31219075592970125
100,9811108,1.0801530574858125
101,9810041,0.5338296999524348
102,0206048,0.3098392969794111
103,0202124,0.6580564188333975
104,0003068,0.3845388527992291
105,9404177,0.8679901441801059
106,0003020,2.08412416046036
107,9407183,0.7241605185786995
108,9503087,0.4988315624192831
109,9905162,0.8014071652754458
110,9309013,3.724493256497451
111,0007157,0.4853131174705633
112,0005031,4.4995109864174925
113,9312150,0.8874469825735797
114,9308147,0.7314168934949921
115,9810138,1.4145170884825298
116,0007137,0.4258392557447813
117,0205270,0.47480309081930183
118,9502127,0.4041964108653434
119,9804106,0.8366332956626654
120,9805100,0.3098392969794111
121,9312141,0.34480352766160893
122,9407182,8.97748319668845
123,0009047,0.7339802248509568
124,9210083,0.39762709779024424
125,0009165,0.3785745797863477
126,9401127,0.4621062314463564
127,9502058,0.32077001828166907
128,9603089,2.754943418191434
129,0207081,0.3391018972496888
130,9710203,0.4607682914540899
131,0001088,0.3589474859693239
132,9906094,0.4382447009680741
133,0108083,0.3098392969794111
134,9410232,0.3098392969794111
135,9906237,0.37949987628952864
136,9509061,0.3098392969794111
137,9211031,0.3098392969794111
138,0106270,0.375680147587536
139,9306122,1.9709973670801568
140,9801005,0.4062052984228678
141,9808170,0.3098392969794111
142,9804035,3.6966805192219625
143,9711172,0.36224753730113085
144,0003284,0.3812807802578632
145,9408069,0.3098392969794111
146,0004120,0.3427597222834735
147,9706042,0.3827671835904938
148,9807152,0.3098392969794111
149,9505115,0.4881554010253097
150,9412120,0.5013933108906825
151,9609203,0.6059602201759122
152,9910170,1.2563788168496517
153,0210136,0.3098392969794111
154,0304249,0.3098392969794111
155,9709204,0.3098392969794111
156,0201231,0.3098392969794111
157,0111135,0.7637932692714263
158,9712069,0.3098392969794111
159,9909214,0.9598435111621383
160,9404157,0.43664218237468616
161,9311130,1.559787598671694
162,0208038,0.503944437301184
163,9806179,0.3098392969794111
164,9904110,0.385535492883002
165,0001023,0.5323490177615754
166,0301082,0.3098392969794111
167,0108235,0.34320423934736477
168,9306027,2.4386694895530625
169,0102041,0.5150273112035315
170,9201067,7.727700607893568
171,9611128,0.3098392969794111
172,0207040,0.38918927925695296
173,0203065,0.895118303087798
174,9310108,0.3098392969794111
175,9812017,0.746863476543881
176,9401042,0.8510301890956379
177,0109092,0.32248812415774436
178,0110023,0.44352757649990837
179,0203085,0.33683404572874226
180,0302070,0.3098392969794111
181,9910163,0.3098392969794111
182,9603090,5.148357087396186
183,9904121,0.3304364707688385
184,9510230,0.5732026994119105
185,9304088,1.3148647601344672
186,9512086,0.9842567561100479
187,0105198,0.49224930512057063
188,9712223,0.7205860721054425
189,0106245,0.4676867844365936
190,9210150,2.0801349632493134
191,9404136,0.4556627558550895
192,9506002,0.7821593035747582
193,9906127,1.3380756872562543
194,0109214,0.4119923038699896
195,9608107,0.4102967229862418
196,0003031,2.551387042067904
197,0003144,1.1798970016252486
198,9206016,26.544886782163097
199,0303026,0.3098392969794111
200,9307121,1.0461876871152849
201,0101076,1.2093401595137645
202,0210149,0.3098392969794111
203,0012213,0.9633519930169971
204,9212130,0.4415209981956608
205,0207086,0.31736396562033964
206,0206208,0.373989446599996
207,9312040,0.7619899740378961
208,0107027,0.375680147587536
209,0201096,0.391165087283303
210,0201170,0.4553822299026345
211,9310046,0.46599537109738565
212,9811089,1.6066765975195956
213,0101098,0.3391018972496888
214,9412175,0.4390182134493314
215,9706108,0.9591889070249138
216,9811241,0.8233391452490276
217,9705011,1.4928051941438223
218,9805043,0.651711525640488
219,9809184,0.43044558054361387
220,9408170,0.3098392969794111
221,9703071,0.3844179800138632
222,9708170,0.8623620575697895
223,9812105,0.4319952397327364
224,0110010,0.3098392969794111
225,9511141,0.4622183182081826
226,9206039,7.824435780369708
227,9803003,0.4907526004394099
228,0103187,0.40436766124090806
229,9509072,0.5125285726021545
230,9411128,0.9855374348749556
231,9411230,0.8144716280884885
232,9809036,0.7915224054679163
233,9611159,6.5528242449014895
234,0107159,0.44549337314297155
235,0302223,0.3167699128328979
236,9706136,0.3098392969794111
237,0005126,0.5812614393518089
238,0303082,0.3098392969794111
239,9302071,0.6608183637893261
240,9502072,15.850596312878707
241,9603154,0.7629242070885554
242,9606141,2.046384500074185
243,0210067,0.31731146259696497
244,0102191,0.4211878342509006
245,0202135,0.4804573021722047
246,9805184,0.5504249539746058
247,9901030,0.41570338847965194
248,0301066,0.32077793565187207
249,0304139,0.3183348906062659
250,9305077,0.6959910065392083
251,9901051,0.44414369711367846
252,0001048,0.43954577267741707
253,9701007,0.42143421681603455
254,9712014,0.3098392969794111
255,9811174,0.44072091412098846
256,9310035,4.582230339869575
257,0204080,0.4117609803817394
258,9302026,3.1612041012881353
259,9708061,0.4727222041676509
260,9704190,0.39488491042005786
261,0001013,0.6164366452527866
262,9312007,0.4335735419858922
263,9805185,1.3659271808894156
264,9908173,0.40590213266707026
265,0202021,5.759979085369043
266,9407192,0.39502980158441314
267,0105004,0.3098392969794111
268,9906074,0.3676489896871741
269,9708028,0.3098392969794111
270,9912068,0.3098392969794111
271,0106171,0.49798298763473664
272,9210081,0.49735541508382114
273,9611184,0.5107932667967543
274,9306106,0.8935496463914643
275,9209031,0.7593780866148335
276,9211109,2.4965942879985303
277,0212048,0.3098392969794111
278,0212313,0.3789384351300445
279,0211174,0.3098392969794111
280,0009143,0.32780152002293766
